ID,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
23688,5540740,76,19,single,norent_noown,no,Petroleum Engineer,Bhatpara,West Bengal,7,12,0
23689,2771449,59,6,single,rented,yes,Army officer,Udaipur,Rajasthan,6,10,0
23690,8881776,49,13,single,rented,no,Architect,Berhampur,Odisha,13,12,0
23691,3055894,68,3,single,rented,no,Firefighter,Bahraich,Uttar Pradesh,3,12,0
23692,4001896,70,1,single,rented,no,Hotel Manager,Bulandshahr,Uttar Pradesh,1,14,0
23693,1494586,63,20,single,rented,yes,Financial Analyst,Nandyal,Andhra Pradesh,3,11,0
23694,7906689,22,5,single,rented,no,Drafter,Baranagar,West Bengal,5,12,0
23695,954408,28,8,single,rented,yes,Civil engineer,Proddatur,Andhra Pradesh,8,13,0
23696,1259577,66,15,single,rented,no,Economist,Machilipatnam,Andhra Pradesh,3,10,0
23697,2327351,57,10,single,rented,yes,Design Engineer,Agartala,Tripura,10,12,0
23698,7304659,41,11,single,rented,no,Hotel Manager,Proddatur,Andhra Pradesh,10,11,1
23699,6396717,38,19,single,rented,no,Police officer,Tirunelveli,Tamil Nadu,9,12,0
23700,1116752,26,10,single,rented,yes,Graphic Designer,Nandyal,Andhra Pradesh,3,11,0
23701,8377998,65,13,single,rented,no,Civil engineer,Imphal,Manipur,4,11,0
23702,3994234,72,18,single,rented,no,Surgeon,Thanjavur,Tamil Nadu,4,13,0
23703,378524,62,11,single,rented,yes,Firefighter,Deoghar,Jharkhand,4,14,0
23704,9215066,69,11,single,rented,no,Magistrate,Gaya,Bihar,11,10,0
23705,9775375,42,14,single,rented,no,Microbiologist,Jalna,Maharashtra,11,14,0
23706,112513,77,2,single,rented,yes,Flight attendant,Bhilai,Chhattisgarh,2,10,0
23707,6253358,70,10,single,rented,yes,Civil servant,Navi Mumbai,Maharashtra,7,11,0
23708,784109,43,16,single,rented,yes,Fashion Designer,Etawah,Uttar Pradesh,13,13,1
23709,8450190,26,6,single,rented,no,Comedian,Sri Ganganagar,Rajasthan,6,10,0
23710,8700927,41,0,married,rented,no,Technology specialist,Kurnool[18],Andhra Pradesh,0,10,0
23711,6340907,47,8,single,rented,no,Industrial Engineer,Ambattur,Tamil Nadu,5,10,0
23712,3867310,28,20,single,rented,no,Statistician,Rajpur Sonarpur,West Bengal,7,14,0
23713,6036833,25,11,single,rented,no,Chemical engineer,Bhusawal,Maharashtra,11,12,0
23714,3644096,69,7,single,rented,yes,Chef,Kirari Suleman Nagar,Delhi,7,14,0
23715,238772,25,16,single,rented,no,Surveyor,Motihari[34],Bihar,14,13,0
23716,5515243,64,12,single,rented,no,Firefighter,Baranagar,West Bengal,11,12,0
23717,6904654,32,13,single,rented,no,Analyst,Barasat,West Bengal,11,10,0
23718,9296631,31,19,single,rented,no,Psychologist,Tiruchirappalli[10],Tamil Nadu,11,12,0
23719,6472266,21,2,single,rented,yes,Mechanical engineer,Hospet,Karnataka,2,11,0
23720,3372200,32,11,married,rented,no,Flight attendant,Navi Mumbai,Maharashtra,4,12,0
23721,4095222,36,15,single,rented,no,Industrial Engineer,Vijayanagaram,Andhra Pradesh,4,11,0
23722,3198849,74,3,single,owned,no,Scientist,Jodhpur,Rajasthan,3,10,0
23723,2397672,70,6,single,rented,no,Graphic Designer,Thiruvananthapuram,Kerala,6,11,0
23724,9094813,52,16,single,rented,no,Statistician,Nandyal,Andhra Pradesh,14,11,0
23725,3598484,76,4,single,rented,no,Technology specialist,Alwar,Rajasthan,4,11,1
23726,5707684,40,2,single,rented,no,Chartered Accountant,Bangalore,Karnataka,2,11,0
23727,8393069,76,12,single,rented,no,Police officer,Thoothukudi,Tamil Nadu,12,13,0
23728,5317537,38,1,single,rented,no,Web designer,Bhilai,Chhattisgarh,1,13,0
23729,9523265,60,18,single,rented,no,Librarian,Bijapur,Karnataka,7,11,0
23730,9275320,28,12,single,rented,no,Civil engineer,Bhiwandi,Maharashtra,3,13,0
23731,622010,65,8,single,rented,no,Consultant,Kakinada,Andhra Pradesh,8,13,0
23732,6296816,37,0,single,rented,no,Petroleum Engineer,Kozhikode,Kerala,0,11,0
23733,345702,64,0,single,rented,no,Dentist,Bhopal,Madhya Pradesh,0,11,0
23734,4295693,52,13,single,rented,no,Graphic Designer,Deoghar,Jharkhand,6,13,0
23735,2039976,59,14,single,rented,no,Air traffic controller,Ghaziabad,Uttar Pradesh,8,12,0
23736,7724617,25,0,single,rented,no,Computer hardware engineer,Dehradun,Uttarakhand,0,13,0
23737,9041615,79,2,single,rented,no,Magistrate,Thrissur,Kerala,2,11,1
23738,2506726,54,11,single,rented,no,Designer,Jalna,Maharashtra,6,14,0
23739,2929735,23,14,single,rented,no,Microbiologist,Davanagere,Karnataka,9,12,1
23740,1484805,46,13,single,rented,no,Consultant,Danapur,Bihar,8,14,0
23741,8377998,65,13,single,rented,no,Civil engineer,Imphal,Manipur,4,11,0
23742,3747330,38,12,single,rented,no,Web designer,Dewas,Madhya Pradesh,9,14,1
23743,3070513,33,7,single,rented,no,Computer hardware engineer,Sagar,Madhya Pradesh,7,13,0
23744,1020505,43,7,single,rented,no,Engineer,Tirupati[21][22],Andhra Pradesh,7,12,0
23745,7138986,38,17,single,owned,yes,Biomedical Engineer,Burhanpur,Madhya Pradesh,14,13,0
23746,4842954,45,1,single,rented,yes,Dentist,Surendranagar Dudhrej,Gujarat,1,11,0
23747,7754252,70,18,single,rented,yes,Chartered Accountant,Barasat,West Bengal,6,14,0
23748,5512716,43,15,single,rented,yes,Financial Analyst,Erode[17],Tamil Nadu,7,13,0
23749,486603,33,20,single,rented,no,Librarian,Bharatpur,Rajasthan,5,13,0
23750,228774,60,10,single,rented,yes,Graphic Designer,Tiruvottiyur,Tamil Nadu,6,12,0
23751,9013759,50,10,single,rented,yes,Architect,Hazaribagh,Jharkhand,6,13,0
23752,1905929,66,20,single,rented,no,Chartered Accountant,Aurangabad[39],Bihar,8,11,0
23753,7715707,37,4,married,rented,no,Aviator,Jodhpur,Rajasthan,4,10,0
23754,1255635,68,10,single,rented,no,Civil engineer,Raurkela Industrial Township,Odisha,10,14,0
23755,4950300,66,20,single,rented,no,Architect,Bahraich,Uttar Pradesh,4,11,0
23756,7458916,64,3,single,rented,no,Industrial Engineer,Mirzapur,Uttar Pradesh,3,10,0
23757,813741,79,13,married,rented,no,Lawyer,Visakhapatnam[4],Andhra Pradesh,12,12,0
23758,4662331,79,20,single,rented,no,Civil servant,Barasat,West Bengal,8,11,0
23759,7121310,53,9,single,rented,no,Drafter,Kadapa[23],Andhra Pradesh,9,11,0
23760,842278,30,18,single,rented,yes,Physician,Pimpri-Chinchwad,Maharashtra,3,14,0
23761,9788211,46,19,single,rented,yes,Surgeon,Bhimavaram,Andhra Pradesh,6,14,0
23762,2071504,31,5,single,rented,no,Consultant,Rajkot,Gujarat,5,10,0
23763,260970,59,2,single,owned,no,Fashion Designer,Hyderabad,Telangana,2,13,0
23764,6963857,24,11,single,norent_noown,yes,Computer operator,Howrah,West Bengal,7,10,0
23765,4759451,60,4,married,rented,no,Official,Meerut,Uttar Pradesh,4,13,0
23766,2523248,59,7,single,rented,yes,Secretary,Hapur,Uttar Pradesh,3,14,0
23767,681686,71,18,single,rented,no,Artist,Mangalore,Karnataka,13,10,0
23768,4559963,57,7,single,rented,yes,Computer operator,Kolhapur,Maharashtra,7,10,0
23769,9937676,61,3,single,rented,no,Technology specialist,Agartala,Tripura,3,11,0
23770,5679692,73,2,single,rented,no,Consultant,Dharmavaram,Andhra Pradesh,2,10,0
23771,9502583,42,7,single,rented,yes,Technician,Rajpur Sonarpur,West Bengal,7,10,0
23772,2276484,31,19,married,rented,yes,Industrial Engineer,Dhanbad,Jharkhand,7,14,0
23773,2837107,70,3,single,rented,no,Consultant,South Dumdum,West Bengal,3,11,0
23774,1659287,57,10,single,rented,yes,Mechanical engineer,Ichalkaranji,Maharashtra,9,11,1
23775,1091635,74,11,single,rented,yes,Economist,Tumkur,Karnataka,3,11,0
23776,6991023,57,15,single,rented,no,Mechanical engineer,Pune,Maharashtra,14,12,0
23777,6516647,57,5,single,rented,yes,Psychologist,Tirunelveli,Tamil Nadu,5,12,1
23778,6597452,39,11,single,rented,no,Chartered Accountant,Jaipur,Rajasthan,10,13,0
23779,2997990,43,7,single,rented,yes,Psychologist,Raiganj,West Bengal,3,11,0
23780,603444,51,4,married,rented,yes,Politician,Asansol,West Bengal,4,10,0
23781,7366947,50,10,married,rented,yes,Fashion Designer,Tadepalligudem,Andhra Pradesh,10,13,0
23782,4489952,66,5,single,owned,no,Fashion Designer,Siwan[32],Bihar,5,11,1
23783,5112098,77,11,single,rented,no,Analyst,Indore,Madhya Pradesh,11,11,0
23784,7826695,47,4,single,rented,yes,Petroleum Engineer,Jabalpur,Madhya Pradesh,4,11,0
23785,90178,76,9,single,rented,no,Geologist,Mathura,Uttar Pradesh,9,11,0
23786,1999104,25,12,single,rented,yes,Geologist,Kamarhati,West Bengal,11,14,0
23787,4751765,46,20,single,rented,no,Statistician,Orai,Uttar Pradesh,11,11,0
23788,7783136,44,13,single,rented,no,Physician,Miryalaguda,Telangana,9,12,0
23789,7790773,40,10,married,rented,yes,Software Developer,Bahraich,Uttar Pradesh,9,12,0
23790,7339398,55,11,single,rented,no,Dentist,Jamalpur[36],Bihar,10,11,0
23791,1240330,29,18,married,rented,yes,Consultant,Gopalpur,West Bengal,12,14,0
23792,277942,59,16,single,rented,no,Chef,Pali,Rajasthan,10,11,0
23793,1735303,41,7,single,rented,no,Biomedical Engineer,North Dumdum,West Bengal,7,11,0
23794,4957836,78,6,single,rented,no,Flight attendant,Jhansi,Uttar Pradesh,6,13,0
23795,4348814,77,4,single,rented,yes,Official,Tinsukia,Assam,4,12,0
23796,5032273,53,2,single,rented,no,Computer operator,Gandhidham,Gujarat,2,12,1
23797,7535330,27,17,single,rented,yes,Computer hardware engineer,Navi Mumbai,Maharashtra,5,10,0
23798,1829777,27,8,single,rented,yes,Petroleum Engineer,Bijapur,Karnataka,3,14,0
23799,4247262,62,15,married,rented,no,Secretary,Dibrugarh,Assam,4,10,0
23800,2619515,49,8,single,rented,yes,Surgeon,Bhimavaram,Andhra Pradesh,8,13,0
23801,9488176,30,7,single,rented,no,Politician,Hyderabad,Telangana,7,11,0
23802,1334353,69,4,single,rented,yes,Designer,Aurangabad,Maharashtra,4,10,1
23803,5131419,26,2,single,rented,no,Civil engineer,Varanasi,Uttar Pradesh,2,10,1
23804,1621537,55,11,single,rented,no,Librarian,Bokaro,Jharkhand,11,12,1
23805,4426457,76,13,single,rented,yes,Army officer,Thoothukudi,Tamil Nadu,4,14,0
23806,2018172,73,15,single,rented,no,Firefighter,Tiruppur,Tamil Nadu,3,12,0
23807,4214101,60,16,single,norent_noown,no,Hotel Manager,Satna,Madhya Pradesh,13,10,0
23808,7854054,24,7,married,rented,yes,Technical writer,Barasat,West Bengal,5,14,0
23809,3752757,34,2,single,rented,no,Dentist,Muzaffarpur,Bihar,2,13,0
23810,6035837,34,13,single,rented,no,Microbiologist,Mathura,Uttar Pradesh,11,11,0
23811,5778620,70,19,single,rented,yes,Petroleum Engineer,Gorakhpur,Uttar Pradesh,13,14,0
23812,3905057,45,6,married,owned,no,Statistician,Tirupati[21][22],Andhra Pradesh,6,13,0
23813,6800688,78,5,single,rented,no,Graphic Designer,Mango,Jharkhand,5,14,0
23814,549476,47,1,single,rented,no,Fashion Designer,Dhule,Maharashtra,1,10,0
23815,987476,33,17,single,rented,yes,Biomedical Engineer,"Khora, Ghaziabad",Uttar Pradesh,14,12,0
23816,4595192,78,8,single,owned,yes,Engineer,Shimla,Himachal Pradesh,3,14,0
23817,7123769,47,15,single,owned,no,Computer hardware engineer,Asansol,West Bengal,9,12,0
23818,4726953,61,14,single,rented,no,Air traffic controller,Haridwar,Uttarakhand,14,14,0
23819,6496851,27,1,single,rented,yes,Architect,Khammam,Telangana,1,14,0
23820,1036687,58,0,single,rented,no,Psychologist,Tadipatri,Andhra Pradesh,0,13,0
23821,7552857,35,15,single,rented,no,Chartered Accountant,Parbhani,Maharashtra,7,10,0
23822,5047941,36,14,single,rented,no,Consultant,Jalandhar,Punjab,7,12,0
23823,4935754,45,5,single,rented,no,Architect,Tenali,Andhra Pradesh,5,10,0
23824,2586645,50,6,single,rented,no,Technical writer,Gurgaon,Haryana,6,10,0
23825,4250194,28,9,single,rented,no,Statistician,Ramagundam[27],Telangana,8,13,0
23826,1553697,39,19,married,rented,no,Aviator,Eluru[25],Andhra Pradesh,13,11,0
23827,6899797,24,19,single,rented,no,Comedian,Thane,Maharashtra,10,10,0
23828,4262611,57,0,single,rented,no,Aviator,Gopalpur,West Bengal,0,10,0
23829,4151262,40,12,single,rented,yes,Army officer,Ujjain,Madhya Pradesh,11,11,0
23830,7382319,38,20,single,rented,no,Graphic Designer,Tirupati[21][22],Andhra Pradesh,9,10,0
23831,3334182,48,14,single,rented,no,Drafter,Unnao,Uttar Pradesh,8,13,0
23832,2713971,74,2,single,rented,yes,Politician,Chittoor[28],Andhra Pradesh,2,12,0
23833,1576494,36,5,single,rented,yes,Technology specialist,Raurkela Industrial Township,Odisha,5,14,0
23834,2748810,71,2,single,rented,no,Hotel Manager,Suryapet,Telangana,2,10,0
23835,644131,73,20,single,rented,no,Designer,Nanded,Maharashtra,12,14,0
23836,1818927,69,8,single,rented,no,Technical writer,Mirzapur,Uttar Pradesh,8,13,0
23837,6932717,37,0,single,rented,no,Engineer,Medininagar,Jharkhand,0,13,0
23838,3127199,26,9,single,rented,no,Army officer,Asansol,West Bengal,9,12,1
23839,384955,74,20,single,rented,no,Economist,Dharmavaram,Andhra Pradesh,9,13,0
23840,7653359,57,18,single,rented,no,Petroleum Engineer,Bellary,Karnataka,14,10,0
23841,7579274,26,8,single,rented,no,Army officer,Guna,Madhya Pradesh,5,14,0
23842,7802075,53,18,single,rented,no,Statistician,Ambattur,Tamil Nadu,7,12,0
23843,7695399,49,6,single,rented,yes,Computer hardware engineer,Deoghar,Jharkhand,6,11,0
23844,1925567,75,20,single,owned,yes,Chemical engineer,Aligarh,Uttar Pradesh,12,14,0
23845,1766902,30,14,single,rented,no,Police officer,Amritsar,Punjab,8,13,0
23846,7584472,37,20,single,rented,no,Surveyor,Bharatpur,Rajasthan,12,11,0
23847,4753619,56,2,single,rented,no,Graphic Designer,Vijayawada,Andhra Pradesh,2,12,0
23848,6368555,22,20,single,rented,yes,Aviator,Hapur,Uttar Pradesh,3,12,0
23849,5902944,26,4,single,rented,no,Computer hardware engineer,Gangtok,Sikkim,4,14,0
23850,5510769,41,19,single,rented,yes,Mechanical engineer,Bardhaman,West Bengal,8,12,1
23851,3806203,45,10,married,rented,yes,Police officer,Ratlam,Madhya Pradesh,10,13,0
23852,1648740,77,14,single,rented,no,Industrial Engineer,Jaipur,Rajasthan,6,13,0
23853,5803154,76,8,single,rented,no,Fashion Designer,Uluberia,West Bengal,3,12,0
23854,979926,61,14,single,rented,yes,Police officer,Indore,Madhya Pradesh,7,11,0
23855,9612354,22,2,single,rented,no,Aviator,Barasat,West Bengal,2,13,0
23856,6623361,76,3,single,rented,no,Financial Analyst,Mango,Jharkhand,3,13,0
23857,9230149,58,3,single,rented,no,Economist,Thiruvananthapuram,Kerala,3,13,0
23858,7767715,59,4,single,rented,no,Air traffic controller,Visakhapatnam[4],Andhra Pradesh,4,14,0
23859,6852832,44,10,single,rented,no,Financial Analyst,Pallavaram,Tamil Nadu,10,14,0
23860,8660614,24,18,single,rented,yes,Army officer,Danapur,Bihar,4,14,0
23861,1406166,56,8,single,rented,yes,Physician,Ratlam,Madhya Pradesh,8,13,0
23862,1797876,76,20,single,norent_noown,no,Mechanical engineer,Erode[17],Tamil Nadu,11,14,1
23863,1434051,67,18,single,rented,no,Psychologist,Kishanganj[35],Bihar,10,13,0
23864,5844230,44,9,single,rented,no,Computer hardware engineer,Ajmer,Rajasthan,9,13,1
23865,6437103,56,3,married,rented,no,Surgeon,Kamarhati,West Bengal,3,12,0
23866,1178145,67,0,single,rented,no,Designer,Bijapur,Karnataka,0,11,0
23867,5703891,28,14,married,rented,no,Chartered Accountant,Munger,Bihar,3,14,0
23868,7581703,40,9,married,rented,no,Petroleum Engineer,Dewas,Madhya Pradesh,9,13,0
23869,5353470,75,13,single,rented,yes,Surveyor,Mumbai,Maharashtra,5,12,0
23870,3058911,77,0,single,rented,no,Surgeon,Morena,Madhya Pradesh,0,10,0
23871,9603796,26,6,single,norent_noown,yes,Technician,Munger,Bihar,6,12,0
23872,5982820,26,5,single,rented,no,Surveyor,Tiruppur,Tamil Nadu,5,13,0
23873,7474639,44,12,single,rented,yes,Chef,Tadipatri,Andhra Pradesh,3,13,0
23874,3278154,56,20,single,rented,no,Technology specialist,Gorakhpur,Uttar Pradesh,6,12,0
23875,7098273,67,10,single,rented,no,Chartered Accountant,Eluru[25],Andhra Pradesh,3,12,0
23876,9655646,27,12,single,rented,no,Police officer,Danapur,Bihar,5,10,0
23877,4140213,45,6,single,rented,no,Flight attendant,Parbhani,Maharashtra,6,14,0
23878,5238649,42,10,single,owned,yes,Drafter,Bareilly,Uttar Pradesh,4,11,0
23879,9402303,72,9,single,rented,no,Army officer,Aligarh,Uttar Pradesh,5,10,0
23880,1900932,69,11,single,rented,no,Mechanical engineer,Erode[17],Tamil Nadu,5,10,0
23881,1932516,57,15,single,rented,yes,Economist,Hosur,Tamil Nadu,11,10,0
23882,4392708,28,1,single,rented,yes,Firefighter,Patiala,Punjab,1,10,0
23883,603307,46,12,married,rented,yes,Scientist,Bongaigaon,Assam,12,10,0
23884,912811,32,13,single,rented,no,Comedian,Tenali,Andhra Pradesh,4,10,0
23885,6305461,41,11,single,rented,yes,Air traffic controller,Mirzapur,Uttar Pradesh,7,14,0
23886,6503458,55,17,single,rented,no,Web designer,Bhusawal,Maharashtra,9,13,0
23887,1967194,58,9,single,rented,no,Air traffic controller,Rewa,Madhya Pradesh,9,11,0
23888,5716837,32,8,single,rented,yes,Technical writer,Jammu[16],Jammu and Kashmir,8,14,0
23889,1223133,68,6,single,norent_noown,no,Chartered Accountant,Kozhikode,Kerala,6,10,1
23890,535157,50,2,married,rented,no,Engineer,Kochi,Kerala,2,10,1
23891,6751385,21,9,single,rented,no,Civil engineer,Uluberia,West Bengal,9,12,0
23892,415771,77,10,single,rented,no,Scientist,Muzaffarpur,Bihar,10,12,0
23893,6097020,48,10,single,rented,no,Physician,Gangtok,Sikkim,10,13,1
23894,7665233,79,10,single,rented,no,Secretary,Erode[17],Tamil Nadu,3,12,0
23895,238772,25,16,single,rented,no,Surveyor,Motihari[34],Bihar,14,13,0
23896,7134942,28,20,single,rented,yes,Computer hardware engineer,Raiganj,West Bengal,11,10,0
23897,6176694,66,10,single,rented,no,Designer,Allahabad,Uttar Pradesh[5],7,14,0
23898,3553720,49,4,single,rented,no,Architect,Kottayam,Kerala,4,13,0
23899,4323553,54,13,single,rented,no,Computer operator,Gorakhpur,Uttar Pradesh,3,12,1
23900,7736608,47,18,single,rented,yes,Civil engineer,Kota[6],Rajasthan,3,13,0
23901,409142,63,4,single,rented,yes,Civil servant,Jamalpur[36],Bihar,4,12,0
23902,1161425,45,14,single,rented,no,Biomedical Engineer,Bongaigaon,Assam,13,13,0
23903,3315193,64,16,single,rented,no,Engineer,Phagwara,Punjab,6,12,0
23904,7564019,38,19,single,rented,yes,Comedian,Machilipatnam,Andhra Pradesh,13,14,0
23905,9921748,60,4,single,rented,no,Surveyor,Kakinada,Andhra Pradesh,4,11,0
23906,9669201,59,2,single,rented,no,Civil engineer,Vijayanagaram,Andhra Pradesh,2,14,0
23907,9998070,58,13,single,rented,no,Secretary,Vijayanagaram,Andhra Pradesh,13,13,0
23908,5873367,40,14,single,rented,no,Design Engineer,Rajahmundry[19][20],Andhra Pradesh,12,12,0
23909,182326,27,12,single,rented,yes,Industrial Engineer,Loni,Uttar Pradesh,4,14,0
23910,1892122,78,10,single,rented,no,Civil servant,Tezpur,Assam,6,11,0
23911,9760667,63,17,single,rented,no,Chartered Accountant,Khandwa,Madhya Pradesh,13,12,0
23912,7665233,79,10,single,rented,no,Secretary,Erode[17],Tamil Nadu,3,12,0
23913,5148277,49,10,single,norent_noown,yes,Librarian,Berhampur,Odisha,7,12,0
23914,785016,36,16,single,rented,no,Economist,Hospet,Karnataka,7,12,0
23915,3316589,76,6,single,rented,no,Police officer,Gurgaon,Haryana,3,14,0
23916,8284930,27,17,single,rented,no,Comedian,Amravati,Maharashtra,8,11,1
23917,5125951,56,10,single,rented,yes,Physician,Narasaraopet,Andhra Pradesh,7,13,0
23918,2745694,36,11,single,rented,no,Industrial Engineer,"Khora, Ghaziabad",Uttar Pradesh,9,13,0
23919,6826034,56,14,single,rented,no,Surveyor,Bathinda,Punjab,5,11,0
23920,2711008,50,1,single,norent_noown,no,Computer hardware engineer,Muzaffarpur,Bihar,1,12,0
23921,3345583,32,2,single,rented,no,Mechanical engineer,Ozhukarai,Puducherry,2,14,0
23922,4705172,62,4,single,rented,no,Air traffic controller,Bongaigaon,Assam,4,12,1
23923,9749313,72,17,single,rented,yes,Aviator,Medininagar,Jharkhand,14,11,1
23924,3560975,27,12,single,rented,no,Analyst,Mango,Jharkhand,7,13,1
23925,801797,45,16,single,rented,no,Firefighter,Nangloi Jat,Delhi,10,14,0
23926,181844,33,6,married,rented,no,Computer hardware engineer,South Dumdum,West Bengal,6,11,0
23927,4217767,28,4,single,rented,yes,Statistician,Udaipur,Rajasthan,4,13,0
23928,9546680,79,17,single,rented,no,Physician,Dehradun,Uttarakhand,7,11,0
23929,9733213,59,14,single,rented,no,Lawyer,Medininagar,Jharkhand,14,14,0
23930,4803487,63,13,single,rented,yes,Petroleum Engineer,Burhanpur,Madhya Pradesh,12,13,0
23931,2699320,27,1,single,rented,no,Police officer,Mangalore,Karnataka,1,10,0
23932,9926354,29,4,single,rented,no,Chartered Accountant,Dibrugarh,Assam,3,11,0
23933,9574852,48,14,single,rented,yes,Surveyor,South Dumdum,West Bengal,14,10,0
23934,132850,72,0,single,norent_noown,no,Chef,Kadapa[23],Andhra Pradesh,0,11,0
23935,2291389,68,19,single,rented,no,Technical writer,Eluru[25],Andhra Pradesh,6,13,1
23936,2825908,45,1,single,rented,yes,Fashion Designer,Khammam,Telangana,1,10,0
23937,5462289,64,1,single,rented,no,Police officer,Parbhani,Maharashtra,1,14,0
23938,1923707,40,16,single,rented,no,Design Engineer,Bellary,Karnataka,4,12,0
23939,4286718,59,0,single,rented,yes,Magistrate,Pudukkottai,Tamil Nadu,0,10,1
23940,6471065,68,10,single,owned,yes,Hotel Manager,Erode[17],Tamil Nadu,5,14,0
23941,733276,30,9,single,rented,yes,Geologist,Rourkela,Odisha,3,14,0
